Inload ,3398,1000075338,12,0,0,0
Overload 3 ,8789,1000668687,12,0,0,0
Inload ,3044,1000668687,12,0,0,0
Overload 1 ,3047,1000668687,12,0,0,0
Overload 2 ,3049,1000668687,12,0,0,0
Overload 1 ,8791,1000051072,12,0,0,0
Overload 2 ,8787,1000051072,12,0,0,0
Overload 3 ,10600,1000037862,12,0,0,0
Inload ,2480,1000037862,15,0,0,0
Overload 2 ,2064,1000037862,12,0,0,0
Overload 1 ,3048,1000037862,12,0,0,0
Inload ,1673,1000023895,12,0,0,0
Inload ,6062,1000057966,12,0,0,0
Overload 1 ,4415,2000000903,12,0,0,0
Inload ,1632,1001834099,12,0,0,0
Inload ,1055,1000025855,12,0,0,0
Overload 1 ,1062,1000025855,6,0,0,0
Overload 2 ,1063,1000025855,6,0,0,0
Overload 3 ,7477,1000025855,6,0,0,0
Overload 1 ,7125,2000000936,12,0,0,0
Overload 2 ,7133,2000000936,12,0,0,0
Overload 3 ,10738,2000000936,12,0,0,0
Overload 1 ,10748,1000028592,12,0,0,0
Inload ,4904,1000028592,12,0,0,0
Inload ,1776,1000061638,12,0,0,0
Overload 2 ,10726,1000064999,12,0,0,0
Overload 1 ,6706,1000064999,12,0,0,0
Inload ,2481,1000060827,15,0,0,0
Overload 1 ,10693,1000024118,12,0,0,0
