CRSE_ID,CRSE_OFFER_NBR,SESSION_CODE,CLASS_SECTION,STRM,CLASS_NBR,SUBJECT,CATALOG_NBR,ORG_NAME,ORG_TYPE,CATEGORY,Start_Date,End_Date,InstructorID,CLASS_STAT,UPDATED
206110,1,1,49,2195,2475,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000062374,A,01:07.3
206110,1,1,50,2195,2476,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000075160,A,01:07.3
206110,1,1,51,2195,2477,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000036608,A,01:07.3
206110,1,1,52,2195,2478,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000057620,A,01:07.3
206110,1,1,53,2195,2479,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000049975,A,01:07.3
206110,1,1,54,2195,2480,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000071878,A,01:07.3
206110,1,1,55,2195,2481,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000018295,A,01:07.3
206110,1,1,56,2195,2482,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000036608,A,01:07.3
206110,1,1,80,2193,5556,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000005814,A,01:07.3
206110,1,1,81,2193,5557,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000005814,A,01:07.3
206110,1,1,82,2193,5558,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000062374,A,01:07.3
206110,1,1,83,2195,4802,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000057620,A,01:07.3
206110,1,1,84,2193,5560,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000025476,A,01:07.3
206110,1,1,84,2195,6132,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000049975,A,01:07.3
206110,1,1,85,2193,5561,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000075160,A,01:07.3
206110,1,1,85,2195,6133,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000059276,A,01:07.3
206110,1,1,86,2193,5562,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000036608,A,01:07.3
206110,1,1,86,2195,6134,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1002206236,A,01:07.3
206110,1,1,87,2193,5563,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000057620,A,01:07.3
206110,1,1,87,2195,6135,STA,2023,ONLN,VIRT,College Credit,20190513,20190802,1000025137,A,01:07.3
206110,1,1,88,2193,5564,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000049975,A,01:07.3
206110,1,1,92,2193,5567,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000005814,A,01:07.3
206110,1,1,93,2193,5568,STA,2023,ONLN,VIRT,College Credit,20190108,20190503,1000038227,A,01:07.3
206110,1,8W2,145,2193,10405,STA,2023,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206110,1,8W2,83,2193,5559,STA,2023,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206110,1,8W2,89,2193,5565,STA,2023,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206110,1,8W2,91,2193,5566,STA,2023,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206110,1,8W2,96,2193,5569,STA,2023,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206216,1,1,101,2193,7095,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000074504,A,01:07.3
206216,1,1,102,2193,7096,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000002165,A,01:07.3
206216,1,1,159,2193,10373,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000015600,A,01:07.3
206216,1,1,160,2193,10374,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000020385,A,01:07.3
206216,1,1,161,2193,10375,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
206216,1,1,162,2193,10376,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000071705,A,01:07.3
206216,1,1,33,2195,2923,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,1000034477,A,01:07.3
206216,1,1,34,2195,2924,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,1000074325,A,01:07.3
206216,1,1,35,2195,2925,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,1000034477,A,01:07.3
206216,1,1,36,2195,2926,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,1000034477,A,01:07.3
206216,1,1,39,2195,2929,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,1000034477,A,01:07.3
206216,1,1,40,2195,2930,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,41,2195,2931,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,42,2195,2932,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,43,2195,2933,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,44,2195,2934,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,45,2195,2935,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,47,2195,2959,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,76,2195,6090,PHI,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206216,1,1,81,2193,7082,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000074325,A,01:07.3
206216,1,1,82,2193,7083,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000034477,A,01:07.3
206216,1,1,85,2193,7084,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000074325,A,01:07.3
206216,1,1,86,2193,7085,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000034477,A,01:07.3
206216,1,1,87,2193,7086,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000074325,A,01:07.3
206216,1,1,88,2193,7087,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000020385,A,01:07.3
206216,1,1,91,2193,7088,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000030702,A,01:07.3
206216,1,1,92,2193,7089,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000027230,A,01:07.3
206216,1,1,93,2193,7090,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000000858,A,01:07.3
206216,1,1,95,2193,7091,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000031251,A,01:07.3
206216,1,1,97,2193,7092,PHI,2604,ONLN,VIRT,College Credit,20190108,20190503,1000000858,A,01:07.3
206216,1,6W1,37,2195,2927,PHI,2604,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206216,1,6W1,38,2195,2928,PHI,2604,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206216,1,6W1,75,2195,6089,PHI,2604,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206216,1,6W2,46,2195,2960,PHI,2604,ONLN,VIRT,College Credit,20190624,20190802,1000074325,A,01:07.3
206216,1,6W2,48,2195,2958,PHI,2604,ONLN,VIRT,College Credit,20190624,20190802,1000074325,A,01:07.3
206216,1,6W2,73,2195,4790,PHI,2604,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206216,1,6W2,74,2195,4791,PHI,2604,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206216,1,6W2,77,2195,6091,PHI,2604,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206216,1,8W2,160,2193,8802,PHI,2604,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206216,1,8W2,161,2193,8804,PHI,2604,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206216,1,8W2,163,2193,10377,PHI,2604,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206216,1,8W2,164,2193,10378,PHI,2604,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206216,1,8W2,98,2193,7093,PHI,2604,ONLN,VIRT,College Credit,20190311,20190503,1000020385,A,01:07.3
206216,1,8W2,99,2193,7094,PHI,2604,ONLN,VIRT,College Credit,20190311,20190503,1000027230,A,01:07.3
206270,1,1,10,2195,2457,MAC,1147,ONLN,VIRT,College Credit,20190513,20190802,1000041899,A,01:07.3
206270,1,1,11,2195,2458,MAC,1147,ONLN,VIRT,College Credit,20190513,20190802,1000076777,A,01:07.3
206270,1,1,16,2195,6052,MAC,1147,ONLN,VIRT,College Credit,20190513,20190802,1000074875,A,01:07.3
206270,1,1,21,2193,5418,MAC,1147,ONLN,VIRT,College Credit,20190108,20190503,1000066478,A,01:07.3
206270,1,1,22,2193,5419,MAC,1147,ONLN,VIRT,College Credit,20190108,20190503,1000020700,A,01:07.3
206270,1,1,38,2193,10341,MAC,1147,ONLN,VIRT,College Credit,20190108,20190503,1000021780,A,01:07.3
206270,1,8W2,20,2193,5417,MAC,1147,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206290,1,1,11,2193,7207,PHY,1025,ONLN,VIRT,College Credit,20190108,20190503,1000017393,A,01:07.3
206290,1,1,12,2193,7208,PHY,1025,ONLN,VIRT,College Credit,20190108,20190503,1000017393,A,01:07.3
206290,1,1,12,2195,6092,PHY,1025,ONLN,VIRT,College Credit,20190513,20190802,1000029956,A,01:07.3
206290,1,1,7,2195,2980,PHY,1025,ONLN,VIRT,College Credit,20190513,20190802,1000017393,A,01:07.3
206290,1,1,8,2195,2981,PHY,1025,ONLN,VIRT,College Credit,20190513,20190802,1000017393,A,01:07.3
206351,1,1,3,2193,4969,HIM,450,ONLN,VIRT,Vocational,20190108,20190503,0,X,01:07.3
206351,1,1,1,2195,2280,HIM,450,ONLN,VIRT,Vocational,20190513,20190802,0,X,01:07.3
206366,1,6W1,2,2195,2449,LIS,2004,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206366,1,6W1,5,2195,6037,LIS,2004,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206366,1,6W2,3,2195,2450,LIS,2004,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206366,1,6W2,6,2195,6038,LIS,2004,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206366,1,8W1,19,2193,5404,LIS,2004,ONLN,VIRT,College Credit,20190108,20190304,1000010886,A,01:07.3
206366,1,8W1,20,2193,5405,LIS,2004,ONLN,VIRT,College Credit,20190108,20190304,1000069029,A,01:07.3
206366,1,8W2,22,2193,8799,LIS,2004,ONLN,VIRT,College Credit,20190311,20190503,1000069029,A,01:07.3
206366,1,8W2,23,2193,8800,LIS,2004,ONLN,VIRT,College Credit,20190311,20190503,0,T,01:07.3
206386,1,1,4,2195,2729,PUR,2003,ONLN,VIRT,College Credit,20190513,20190802,1000069314,A,01:07.3
206386,1,1,5,2195,2728,PUR,2003,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206386,1,1,6,2193,6055,PUR,2003,ONLN,VIRT,College Credit,20190108,20190503,1000069314,A,01:07.3
206386,1,1,7,2193,6056,PUR,2003,ONLN,VIRT,College Credit,20190108,20190503,1000069314,A,01:07.3
206401,1,1,3,2193,4958,HIM,2472,ONLN,VIRT,College Credit,20190108,20190503,1000001128,A,01:07.3
206401,1,1,4,2193,4972,HIM,2472,ONLN,VIRT,College Credit,20190108,20190503,1000009828,A,01:07.3
206401,1,1,4,2195,2284,HIM,2472,ONLN,VIRT,College Credit,20190513,20190802,1000009828,A,01:07.3
206401,1,1,5,2193,4973,HIM,2472,ONLN,VIRT,College Credit,20190108,20190503,1000009828,A,01:07.3
206401,1,1,5,2195,2285,HIM,2472,ONLN,VIRT,College Credit,20190513,20190802,1000009828,A,01:07.3
206401,1,1,7,2195,10670,HIM,2472,ONLN,VIRT,College Credit,20190513,20190802,1000001128,A,01:07.3
206402,1,1,1,2193,17507,HIM,2430,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
206517,1,1,16,2193,4628,EAP,1600,ONLN,VIRT,College Credit,20190108,20190503,1000016445,A,01:07.3
206517,1,1,8,2195,2175,EAP,1600,ONLN,VIRT,College Credit,20190513,20190802,1000016445,A,01:07.3
206518,1,1,18,2193,4505,EAP,1620,ONLN,VIRT,College Credit,20190108,20190503,1000009900,A,01:07.3
206518,1,1,8,2195,2202,EAP,1620,ONLN,VIRT,College Credit,20190513,20190802,1000009900,A,01:07.3
206519,1,1,20,2193,4515,EAP,1640,ONLN,VIRT,College Credit,20190108,20190503,1000045048,A,01:07.3
206519,1,1,9,2195,2251,EAP,1640,ONLN,VIRT,College Credit,20190513,20190802,1000045048,A,01:07.3
206520,1,1,10,2195,2065,EAP,1660,ONLN,VIRT,College Credit,20190513,20190802,1000057709,A,01:07.3
206520,1,1,20,2193,4395,EAP,1660,ONLN,VIRT,College Credit,20190108,20190503,1000072782,A,01:07.3
206538,1,1,16,2193,4551,EAP,1640L,ONLN,VIRT,College Credit,20190108,20190503,1000045048,A,01:07.3
206538,1,1,7,2195,2214,EAP,1640L,ONLN,VIRT,College Credit,20190513,20190802,1000045048,A,01:07.3
206539,1,1,10,2193,7537,CLP,2140,ONLN,VIRT,College Credit,20190108,20190503,1000014745,A,01:07.3
206539,1,1,2,2195,3205,CLP,2140,ONLN,VIRT,College Credit,20190513,20190802,1000070360,A,01:07.3
206539,1,1,5,2193,7790,CLP,2140,ONLN,VIRT,College Credit,20190108,20190503,1000067775,A,01:07.3
206539,1,1,8,2193,7534,CLP,2140,ONLN,VIRT,College Credit,20190108,20190503,1000002683,A,01:07.3
206539,1,6W1,3,2195,3206,CLP,2140,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206539,1,8W2,9,2193,7536,CLP,2140,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206562,1,1,7,2193,17499,COP,2805C,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
206562,1,1,8,2193,17501,COP,2805C,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
206562,1,6W2,4,2195,5794,COP,2805C,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206562,1,6W2,5,2195,5795,COP,2805C,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206562,1,8W2,4,2193,3002,COP,2805C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206562,1,8W2,5,2193,3004,COP,2805C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206623,1,6W1,1,2195,5767,GRA,2117C,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
206623,1,8W2,6,2193,11048,GRA,2117C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206625,1,8W2,12,2193,17505,GRA,1280C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206625,1,8W2,13,2193,17506,GRA,1280C,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206693,1,1,4,2195,1735,CJC,1000,ONLN,VIRT,College Credit,20190513,20190802,1000057873,A,01:07.3
206693,1,1,5,2193,3216,CJC,1000,ONLN,VIRT,College Credit,20190108,20190503,1000057873,A,01:07.3
206693,1,1,5,2195,5999,CJC,1000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206693,1,8W1,6,2193,3215,CJC,1000,ONLN,VIRT,College Credit,20190108,20190304,1000057873,A,01:07.3
206704,1,1,1,2195,1405,MAN,2604,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206704,1,1,3,2193,2271,MAN,2604,ONLN,VIRT,College Credit,20190108,20190503,1000021597,A,01:07.3
206716,1,1,11,2195,6112,SBM,1000,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206716,1,6W1,5,2195,4827,SBM,1000,ONLN,VIRT,College Credit,20190513,20190621,1000038527,A,01:07.3
206716,1,6W2,6,2195,4828,SBM,1000,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206716,1,8W1,10,2193,8786,SBM,1000,ONLN,VIRT,College Credit,20190108,20190304,1000038527,A,01:07.3
206716,1,8W2,11,2193,8787,SBM,1000,ONLN,VIRT,College Credit,20190311,20190503,1000038527,A,01:07.3
206717,1,1,2,2193,4974,HIM,2214C,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
206717,1,1,3,2193,4975,HIM,2214C,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
206743,1,6W2,1,2195,5766,GRA,1750,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
206743,1,8W2,10,2193,11046,GRA,1750,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206743,1,8W2,11,2193,11047,GRA,1750,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206743,1,8W2,12,2193,17503,GRA,1750,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206743,1,8W2,13,2193,17504,GRA,1750,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206846,1,1,17,2195,6021,EVR,1001,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206846,1,1,18,2195,6022,EVR,1001,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206846,1,1,19,2195,6023,EVR,1001,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206846,1,1,21,2193,8696,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000030611,A,01:07.3
206846,1,1,22,2193,8697,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000067882,A,01:07.3
206846,1,1,23,2193,8698,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000023934,A,01:07.3
206846,1,1,24,2193,8699,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000067882,A,01:07.3
206846,1,1,25,2193,8700,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000029607,A,01:07.3
206846,1,1,26,2193,8701,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000067882,A,01:07.3
206846,1,1,28,2193,10317,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000029607,A,01:07.3
206846,1,1,29,2193,10318,EVR,1001,ONLN,VIRT,College Credit,20190108,20190503,1000023934,A,01:07.3
206846,1,1,8,2195,4774,EVR,1001,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206846,1,1,9,2195,4775,EVR,1001,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206846,1,8W2,30,2193,10319,EVR,1001,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206947,1,1,3,2195,1939,ENC,2300,ONLN,VIRT,College Credit,20190513,20190802,1000065667,A,01:07.3
206947,1,1,4,2193,4186,ENC,2300,ONLN,VIRT,College Credit,20190108,20190503,1000065667,A,01:07.3
206947,1,1,4,2195,1940,ENC,2300,ONLN,VIRT,College Credit,20190513,20190802,1000065667,A,01:07.3
206947,1,1,5,2193,4187,ENC,2300,ONLN,VIRT,College Credit,20190108,20190503,1000065667,A,01:07.3
206947,1,1,5,2195,5694,ENC,2300,ONLN,VIRT,College Credit,20190513,20190802,1000032810,A,01:07.3
206947,1,1,6,2193,4190,ENC,2300,ONLN,VIRT,College Credit,20190108,20190503,1000069848,A,01:07.3
206947,1,8W2,7,2193,10311,ENC,2300,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206947,1,8W2,8,2193,10312,ENC,2300,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
206965,1,1,3,2193,5052,HSC,3,ONLN,VIRT,Vocational,20190108,20190503,1000038837,A,01:07.3
206965,1,1,4,2193,5053,HSC,3,ONLN,VIRT,Vocational,20190108,20190503,1000010245,A,01:07.3
206965,1,1,7,2193,5054,HSC,3,ONLN,VIRT,Vocational,20190108,20190503,1000010245,A,01:07.3
206965,1,1,8,2195,2313,HSC,3,ONLN,VIRT,Vocational,20190513,20190802,1000040126,A,01:07.3
206965,1,1,9,2195,2314,HSC,3,ONLN,VIRT,Vocational,20190513,20190802,1000038837,A,01:07.3
206965,1,1,12,2195,2316,HSC,3,ONLN,VIRT,Vocational,20190513,20190802,0,T,01:07.3
206965,1,1,19,2193,5051,HSC,3,ONLN,VIRT,Vocational,20190108,20190503,1000038837,A,01:07.3
206965,1,6W1,7,2195,2312,HSC,3,ONLN,VIRT,Vocational,20190513,20190621,1000040126,A,01:07.3
206965,1,6W1,11,2195,2315,HSC,3,ONLN,VIRT,Vocational,20190513,20190621,1000010245,A,01:07.3
206965,1,6W1,14,2195,2317,HSC,3,ONLN,VIRT,Vocational,20190513,20190621,1000010245,A,01:07.3
206965,1,6W1,24,2195,2318,HSC,3,ONLN,VIRT,Vocational,20190513,20190621,1000038837,A,01:07.3
206965,1,6W2,10,2195,2319,HSC,3,ONLN,VIRT,Vocational,20190624,20190802,0,T,01:07.3
206965,1,6W2,18,2195,2321,HSC,3,ONLN,VIRT,Vocational,20190624,20190802,0,T,01:07.3
206965,1,6W2,19,2195,2320,HSC,3,ONLN,VIRT,Vocational,20190624,20190802,0,T,01:07.3
206965,1,8W2,2,2193,5044,HSC,3,ONLN,VIRT,Vocational,20190311,20190503,1000047034,A,01:07.3
206965,1,8W2,43,2193,9674,HSC,3,ONLN,VIRT,Vocational,20190311,20190503,1000029171,A,01:07.3
206965,1,8W2,44,2193,9676,HSC,3,ONLN,VIRT,Vocational,20190311,20190503,1000025065,A,01:07.3
206997,1,1,2,2195,1752,CCJ,3032,ONLN,VIRT,College Credit,20190513,20190802,1000019133,A,01:07.3
206997,1,1,3,2195,5989,CCJ,3032,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206997,1,8W1,4,2193,3190,CCJ,3032,ONLN,VIRT,College Credit,20190108,20190304,1000029623,A,01:07.3
206998,1,1,1,2195,4147,CCJ,3663,ONLN,VIRT,College Credit,20190513,20190802,1000019783,A,01:07.3
206998,1,1,2,2195,5990,CCJ,3663,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206998,1,8W1,4,2193,8687,CCJ,3663,ONLN,VIRT,College Credit,20190108,20190304,1000019783,A,01:07.3
206999,1,1,2,2195,3667,CJE,3115,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
206999,1,8W1,2,2193,10288,CJE,3115,ONLN,VIRT,College Credit,20190108,20190304,1000024717,A,01:07.3
207003,1,1,1,2195,3672,CCJ,3700,ONLN,VIRT,College Credit,20190513,20190802,1000029623,A,01:07.3
207003,1,8W1,3,2193,3224,CCJ,3700,ONLN,VIRT,College Credit,20190108,20190304,1000029623,A,01:07.3
207004,1,1,3,2195,1739,CCJ,4450,ONLN,VIRT,College Credit,20190513,20190802,1000021208,A,01:07.3
207004,1,8W2,5,2193,3226,CCJ,4450,ONLN,VIRT,College Credit,20190311,20190503,1000021208,A,01:07.3
207005,1,1,3,2195,5777,CCJ,4641,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207005,1,8W2,2,2193,10443,CCJ,4641,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207006,1,1,4,2195,1751,CCJ,4651,ONLN,VIRT,College Credit,20190513,20190802,1000057873,A,01:07.3
207006,1,8W2,3,2193,3227,CCJ,4651,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207007,1,1,1,2195,5776,CCJ,4660,ONLN,VIRT,College Credit,20190513,20190802,1000019133,A,01:07.3
207007,1,8W1,3,2193,8694,CCJ,4660,ONLN,VIRT,College Credit,20190108,20190304,1000059021,A,01:07.3
207012,1,1,1,2195,5787,CJC,4163,ONLN,VIRT,College Credit,20190513,20190802,1000057873,A,01:07.3
207012,1,8W2,3,2193,10445,CJC,4163,ONLN,VIRT,College Credit,20190311,20190503,1002217759,A,01:07.3
207020,1,6W2,2,2195,5791,CJL,3044,ONLN,VIRT,College Credit,20190624,20190802,0,T,01:07.3
207020,1,8W1,1,2193,8678,CJL,3044,ONLN,VIRT,College Credit,20190108,20190304,1000010470,A,01:07.3
207024,1,6W1,2,2195,5809,DSC,4012,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207024,1,8W2,2,2193,10447,DSC,4012,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207036,1,1,1,2195,4820,CJC,4311,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207049,1,1,1,2193,10463,SPN,2220,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
207049,1,1,1,2195,5802,SPN,2220,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207049,1,1,3,2193,10464,SPN,2220,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
207049,1,1,4,2193,10465,SPN,2220,ONLN,VIRT,College Credit,20190108,20190503,0,X,01:07.3
207051,1,1,1,2195,5775,CCJ,3666,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207051,1,8W2,5,2193,3130,CCJ,3666,ONLN,VIRT,College Credit,20190311,20190503,0,X,01:07.3
207052,1,1,100,2193,7587,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000338838,A,01:07.3
207052,1,1,101,2193,7588,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000061472,A,01:07.3
207052,1,1,102,2193,7589,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000012966,A,01:07.3
207052,1,1,104,2193,7590,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000031635,A,01:07.3
207052,1,1,104,2193,7590,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000075022,A,01:07.3
207052,1,1,145,2193,7781,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000057717,A,01:07.3
207052,1,1,146,2193,7782,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000073497,A,01:07.3
207052,1,1,46,2195,3125,CLP,1006,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207052,1,1,47,2195,3122,CLP,1006,ONLN,VIRT,College Credit,20190513,20190802,1000012966,A,01:07.3
207052,1,1,48,2195,3123,CLP,1006,ONLN,VIRT,College Credit,20190513,20190802,1000012966,A,01:07.3
207052,1,1,74,2195,4766,CLP,1006,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207052,1,1,75,2195,6002,CLP,1006,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207052,1,1,76,2195,6003,CLP,1006,ONLN,VIRT,College Credit,20190513,20190802,0,T,01:07.3
207052,1,1,91,2193,7581,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000071029,A,01:07.3
207052,1,1,92,2193,7582,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000071029,A,01:07.3
207052,1,1,96,2193,7585,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000057717,A,01:07.3
207052,1,1,97,2193,7586,CLP,1006,ONLN,VIRT,College Credit,20190108,20190503,1000034825,A,01:07.3
207052,1,6W1,44,2195,3140,CLP,1006,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207052,1,6W1,51,2195,3141,CLP,1006,ONLN,VIRT,College Credit,20190513,20190621,1000012966,A,01:07.3
207052,1,6W1,52,2195,3142,CLP,1006,ONLN,VIRT,College Credit,20190513,20190621,1000067775,A,01:07.3
207052,1,6W1,75,2195,4767,CLP,1006,ONLN,VIRT,College Credit,20190513,20190621,0,T,01:07.3
207052,1,6W2,45,2195,3163,CLP,1006,ONLN,VIRT,College Credit,20190624,20190802,1000075022,A,01:07.3
