CourseID,ReferenceNumber,EnrollEnd,CourseStart,CourseEnd,TermYear,SchoolTerm,TermChoiceID,TuitionIS,GSFIS,TuitionOS,GSFOS,Title,InstructorName,CourseAvailability,FormatChoiceID,CourseType,DeliveryID,VisitRequired,TechRequirements,OtherConsiderations,SynchronousMeetingsRequired,ScheduleNotes,RegistrationStatus
62,3400,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Macro,Francisco Larios,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
62,10836,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Macro,Carlos Morales,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
62,10837,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Macro,Francisco Larios,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
63,3356,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Micro,Robert Foran,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
63,3357,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Micro,Robert Foran,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
63,3359,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Micro,Jose Lopez-Calleja,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
63,10840,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Micro,Jose Lopez-Calleja,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
63,10841,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin/Economics-Micro,Jose Lopez-Calleja,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
65,3488,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Teaching Profession,Suzanne Cruz,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
65,3519,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Teaching Profession,Christina Muelle,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
65,3521,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Teaching Profession,Aile Montoya,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
66,3452,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro To Diversity,Michelle Singh,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
66,3453,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro To Diversity,Michelle Singh,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
73,3522,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro To Tech For Ed,Marlene Morales,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
73,3523,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro To Tech For Ed,Aile Montoya,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4051,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Victor Calderin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4052,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Victor Calderin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4053,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Christine Robinson,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4054,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Sylvia Orozco-Vaca,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4055,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,David Heredia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4056,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Yanely Cordero,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4057,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Javier Duenas,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4058,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Tricia Foster,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4059,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Christine Robinson,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4060,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,David Heredia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4061,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Maria Garcia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4062,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Sylvia Orozco-Vaca,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4063,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,David Heredia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4064,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Kathleen Noonan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4065,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Yanely Cordero,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4066,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Javier Duenas,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4067,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Carmen Mise,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4068,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Patrick Anderson,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4069,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Christine Robinson,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,4070,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Maria Garcia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,10357,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Sylvia Orozco-Vaca,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,10358,8/25/2019,8/26/2019,10/18/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Maria Garcia,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
78,10359,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 1,Kathleen Noonan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3786,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Elena Perez-Mirabal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3787,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Elena Perez-Mirabal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3788,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Marlene Cueto,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3789,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Kelly Kennedy-Everett,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3790,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Jose Blanco,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3791,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Wendy Goodwin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3792,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Ivonne Lamazares,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3793,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Sabrina Walters,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3794,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Marina Rodriguez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3795,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Marlene Cueto,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3796,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Kelly Kennedy-Everett,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3797,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Jose Blanco,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3798,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Wendy Goodwin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3799,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Ivonne Lamazares,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3800,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Steve Kronen,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3801,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Sabrina Walters,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3802,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Marina Rodriguez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3803,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Tricia Foster,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3804,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Marlene Cueto,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3805,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Kelly Kennedy-Everett,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3806,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Christine Robinson,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3807,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Wendy Goodwin,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3808,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Sabrina Walters,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3809,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Marina Rodriguez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3810,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Kathleen Noonan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3811,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Yanely Cordero,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3812,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Allison Thomas Johnson,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,3813,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Katrina Smith,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,4263,8/25/2019,8/26/2019,10/18/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Kelly Kennedy-Everett,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
79,10843,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,English Comp 2,Carmen Mise,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
80,4184,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Adv Composition&Comm,Elena Perez-Mirabal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
80,4185,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Adv Composition&Comm,Philip Lane,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
80,10844,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Adv Composition&Comm,Philip Lane,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,4454,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,Jose Barros,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,8774,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,Jose Barros,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,8775,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,Jose Barros,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,8776,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,David Finneran,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,10845,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,David Finneran,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,10846,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,David Finneran,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,10847,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,Jorge Morales,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
263,10848,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,General Ed Earth Sci,Jorge Morales,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,4408,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Theresa Chormanski,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,8783,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Theresa Chormanski,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,8784,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Mark Chiappone,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,8785,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Theresa Chormanski,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,8786,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Mark Chiappone,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,10079,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Catalina Aristizabal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
245,10852,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Env Sciences,Victor Okoh,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
82,1556,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Finance,Patrick Dulcio,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
82,8787,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Finance,Patrick Dulcio,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
208,1560,8/25/2019,8/26/2019,10/18/2019,2020,Spring,72,389.67,45,1607.91,45,Fin For Non-Fin Mgrs,Patrick Dulcio,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
208,8788,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Fin For Non-Fin Mgrs,Patrick Dulcio,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
209,10789,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Financial Management,Georges De Schryver,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,2146,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Ileana Porges,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,2147,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Ileana Porges,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,2148,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Ileana Porges,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,2217,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Miguel Montanez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,2251,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Barbara Rosenthal,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,8789,8/25/2019,8/26/2019,10/18/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Ileana Porges,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,8790,8/25/2019,8/26/2019,10/18/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Nicholas Bergan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,8791,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Rodolfo Rivas,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
86,8792,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Prin Of Business,Nicholas Bergan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
87,2056,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intr Entrepreneurshp,Gladys Wills,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
88,2070,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intro Internat Bus,Nicholas Bergan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
89,5171,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Intr To Hospitality,Betsy Gomez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
90,5163,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Human Resources,Betsy Gomez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
91,5159,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Mark Of Hosp Service,Betsy Gomez,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
92,5165,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Food/Beverage Manage,Pamela Williams,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
96,5012,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,259.78,30,1071.94,30,Hlt Care Fac/Del Sys,Mary Worsley,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
98,5021,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Pathophysiology & Ph,Mary Worsley,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
99,5013,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Medical Terminology,Leslye Danglade,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
99,5014,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Medical Terminology,Leslye Danglade,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
99,5036,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Medical Terminology,Lashawn Lawrence,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
99,5042,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Medical Terminology,Mary Worsley,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
100,6568,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Fitnss&Well For Life,Susan Summons,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
100,6569,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Fitnss&Well For Life,Susan Summons,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
100,6572,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Fitnss&Well For Life,Susan Summons,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
102,5091,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Basic Emergency Care,Joseph Rosado,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
102,5092,10/27/2019,10/28/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Basic Emergency Care,Joseph Rosado,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5265,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Sarah Garman,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5266,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Sarah Garman,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5267,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Sarah Garman,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5268,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Jose Donis,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5269,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Robert Remek,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5270,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Jose Donis,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5271,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Robert Remek,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,5272,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Marc Magellan,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,10168,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Giselle Real Darbelles,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
103,10855,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Humanities,Giselle Real Darbelles,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
104,6546,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Esentals Of Hum Nutr,Rosa Polanco-Paula,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
104,6547,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Esentals Of Hum Nutr,Rosa Polanco-Paula,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
104,6548,8/25/2019,8/26/2019,12/20/2019,2020,Spring,72,389.67,45,1607.91,45,Esentals Of Hum Nutr,Olubisi Faoye,3,9,1,1,F,High Speed Internet - MS Office,Contact instructor for further information.,F,None,1
