FOT2826,1,10/21/2019,10/23/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
EVR1001,0,1/1/2019,1/1/2019,1,12/17/2019,12/19/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
GEB1011,1,10/14/2019,10/16/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
GEB2112,1,10/14/2019,10/16/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
GEB2350,0,1/1/2019,1/1/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
GEB3358,1,10/14/2019,10/16/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
GEB4363,1,9/23/2019,9/25/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HFT1000,1,10/16/2019,10/18/2019,1,12/11/2019,12/13/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HFT1210,1,10/16/2019,10/18/2019,1,12/11/2019,12/13/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HFT2500,1,10/16/2019,10/18/2019,0,1/1/2019,1/1/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HFT2800,0,1/1/2019,1/1/2019,1,12/11/2019,12/13/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HIM0434,0,1/1/2019,1/1/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
HIM0450,0,1/1/2019,1/1/2019,1,12/9/2019,12/11/2019,9/23/2019,9/25/2019,10/15/2019,10/17/2019,11/25/2019,11/27/2019,12/17/2019,12/19/2019
